,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
59,1,0,0,1,3,27-151,0,2,02/04/2005,1,0.2,5,1,0.5,2,58,0,0.8,buforro01,15:00,0,ORL,1,3,58,1,2,2,NJN,0,L (-1)
60,0,0,0,1,0,27-154,0,0,05/04/2005,1,0.5,2,0,0,0,59,0,0.6,buforro01,3:00,0,CLE,1,2,59,0,0,0,NJN,@,W (+31)
61,-6,0,0,0,0,27-158,0,0,09/04/2005,0,0,0,0,0,0,60,0,0,buforro01,2:00,0,BOS,0,0,60,0,0,0,NJN,0,W (+13)
63,12,0,0,0,0,27-164,0,3,15/04/2005,0,0,2,0,0,0,61,0,0.1,buforro01,13:00,0,TOR,1,0,61,1,0,3,NJN,@,W (+11)
64,-4,0,0,0,0,27-166,0,1,17/04/2005,3,0.75,4,0,0,0,62,0,2.9,buforro01,8:00,0,PHI,2,6,62,0,1,1,NJN,0,W (+21)
65,-2,0,0,0,0,27-168,0,0,19/04/2005,0,0,1,0,0,0,63,0,-0.7,buforro01,1:00,0,WAS,0,0,63,0,0,0,NJN,0,W (+8)
66,1,0,0,2,2,27-169,0,2,20/04/2005,2,0.286,7,0,0,0,64,0,3.9,buforro01,11:00,0,BOS,0,4,64,2,0,2,NJN,@,W (+9)
0,-1,0,0,2,6,24-286,0,0,07/12/2004,2,0.4,5,0,0,2,1,0,0.5,burksan01,19:00,0,NYK,3,4,1,0,3,0,MEM,0,W (+8)
1,-4,0,0,0,3,24-287,0,1,08/12/2004,2,0.5,4,0,0,0,2,0,3.4,burksan01,11:00,0,ATL,0,4,2,0,1,1,MEM,@,W (+8)
2,-5,0,0,1,0,24-289,0,1,10/12/2004,3,0.5,6,0,0,0,3,0,3.6,burksan01,13:00,1,MIA,1,6,3,1,1,2,MEM,@,L (-8)
3,-13,0,0,0,0,24-290,0,1,11/12/2004,1,0.333,3,0,0,2,4,0,-1.6,burksan01,9:00,0,DET,1,2,4,0,1,1,MEM,0,W (+4)
4,9,0,0,0,3,24-292,0,1,13/12/2004,3,1,3,1,1,1,5,0,8.7,burksan01,13:00,0,CLE,2,7,5,2,1,1,MEM,0,L (-6)
7,-4,0,0,0,0,24-349,0,0,08/02/2005,0,0,0,0,0,0,8,0,-1,burksan01,2:00,0,MIN,0,0,8,0,1,0,MEM,0,W (+12)
8,-1,0,0,0,1,24-354,0,0,13/02/2005,0,0,1,0,0,0,9,0,0.6,burksan01,11:00,0,IND,1,0,9,1,0,0,MEM,@,L (-3)
9,-5,0,0,0,0,24-357,0,0,16/02/2005,0,0,0,0,0,0,10,0,0,burksan01,4:00,0,BOS,0,0,10,0,0,0,MEM,@,L (-2)
10,5,0,0,1,1,24-364,0,0,23/02/2005,0,0,1,2,1,2,11,0,1.6,burksan01,3:00,0,WAS,1,2,11,0,0,0,MEM,@,L (-10)
11,-14,0,0,0,0,25-000,0,0,25/02/2005,2,0.667,3,0,0,0,12,0,2.3,burksan01,9:00,0,DEN,1,4,12,0,0,0,MEM,0,L (-3)
12,-9,0,0,1,0,25-015,0,0,12/03/2005,1,0.333,3,2,1,2,13,0,-0.5,burksan01,10:00,0,POR,2,4,13,0,2,0,MEM,@,L (-14)
13,1,0,0,0,3,25-017,0,2,14/03/2005,2,0.5,4,0,0,0,14,0,6.7,burksan01,18:00,0,POR,0,4,14,3,1,2,MEM,0,W (+21)
14,2,0,0,0,1,25-019,0,1,16/03/2005,1,0.5,2,2,1,2,15,0,5.2,burksan01,17:00,0,NOH,2,4,15,2,0,1,MEM,@,W (+6)
15,-5,0,0,0,0,25-023,0,0,20/03/2005,1,0.5,2,0,0,0,16,0,0.6,burksan01,4:00,0,PHO,1,2,16,0,0,0,MEM,0,L (-6)
16,-3,0,0,1,0,25-032,0,0,29/03/2005,0,0,1,0,0,0,17,0,-0.7,burksan01,1:00,0,SEA,0,0,17,0,0,0,MEM,0,L (-3)
17,-3,0,0,0,2,25-035,1,1,01/04/2005,3,0.6,5,0,0,0,18,0,5.9,burksan01,21:00,0,MIL,3,6,18,1,0,1,MEM,@,W (+11)
18,0,0,0,0,0,25-037,0,1,03/04/2005,0,0,1,0,0,0,19,0,-0.4,burksan01,2:00,0,LAL,0,0,19,0,0,1,MEM,0,W (+20)
19,-3,0,0,0,1,25-040,0,0,06/04/2005,0,0,1,0,0,0,20,0,0,burksan01,6:00,0,TOR,0,0,20,0,0,0,MEM,@,W (+30)
21,-1,0,0,0,0,25-045,0,0,11/04/2005,0,0,0,0,0,0,21,0,0,burksan01,3:00,0,DAL,0,0,21,0,0,0,MEM,@,L (-21)
22,8,0,0,0,2,25-049,0,0,15/04/2005,0,0,0,0,0,0,22,0,0.6,burksan01,3:00,0,DEN,2,0,22,0,0,0,MEM,@,L (-9)
23,4,0,0,0,1,25-050,0,1,16/04/2005,0,0,1,2,1,2,23,0,2.3,burksan01,7:00,0,SAS,0,2,23,0,0,1,MEM,@,L (-22)
24,2,0,0,0,2,25-054,0,0,20/04/2005,1,1,1,0,0,0,24,0,5.1,burksan01,7:00,0,DAL,0,2,24,2,0,0,MEM,0,L (-20)
1,-18,0,0,0,0,24-235,0,2,03/11/2004,1,0.125,8,2,1,2,2,1,-0.7,butleca01,24:00:00,1,UTA,2,4,2,0,0,3,LAL,@,L (-26)
2,-7,0,0,0,2,24-237,1,3,05/11/2004,3,0.375,8,5,0.833,6,3,1,5.5,butleca01,29:00:00,1,SAS,6,11,3,1,3,4,LAL,0,L (-9)
5,-18,0,0,3,0,24-242,0,3,10/11/2004,3,0.273,11,3,1,3,6,1,3,butleca01,33:00:00,0,MEM,1,9,6,1,1,3,LAL,@,L (-23)
7,3,0,0,2,2,24-245,1,4,13/11/2004,2,0.286,7,4,1,4,8,1,4.4,butleca01,30:00:00,0,HOU,2,8,8,0,2,4,LAL,@,W (+5)
12,-1,0,0,2,1,24-258,0,1,26/11/2004,3,0.375,8,0,0,0,13,1,2.7,butleca01,23:00,1,SAC,4,6,13,1,0,2,LAL,0,L (-3)
14,4,0,0,2,1,24-262,0,3,30/11/2004,3,0.375,8,4,1,4,15,1,3.6,butleca01,27:00:00,0,MIL,4,10,15,0,2,3,LAL,@,W (+5)
15,-8,0,0,2,1,24-263,0,4,01/12/2004,5,0.417,12,3,1,3,16,1,7,butleca01,40:00:00,1,CHI,3,13,16,1,2,5,LAL,@,L (-8)
16,3,0,0,0,2,24-265,1,3,03/12/2004,11,0.55,20,5,0.833,6,17,1,19.9,butleca01,38:00:00,1,GSW,2,27,17,2,2,4,LAL,0,W (+9)
18,-9,0,0,1,0,24-273,0,1,11/12/2004,0,0,6,2,1,2,19,1,-1.7,butleca01,25:00:00,4,LAC,4,2,19,0,1,5,LAL,@,W (+2)
19,6,0,0,2,1,24-274,1,3,12/12/2004,0,0,4,0,0,0,20,1,1.4,butleca01,33:00:00,1,ORL,2,0,20,2,0,4,LAL,0,W (+7)
21,-6,0,0,0,0,24-276,0,2,14/12/2004,6,0.5,12,4,1,4,21,1,12.3,butleca01,35:00:00,5,SEA,2,16,21,0,1,7,LAL,@,L (-15)
22,24,0,0,0,1,24-278,0,3,16/12/2004,3,0.429,7,2,1,2,22,1,6.5,butleca01,35:00:00,2,SAC,2,8,22,0,0,5,LAL,@,W (+16)
28,-17,0,0,2,0,24-297,0,3,04/01/2005,3,0.3,10,1,0.5,2,28,1,0.9,butleca01,32:00:00,2,SAS,3,7,28,1,2,5,LAL,@,L (-17)
32,-9,0,0,3,1,24-305,0,1,12/01/2005,4,0.5,8,10,0.769,13,32,1,12.3,butleca01,32:00:00,1,DEN,3,18,32,0,1,2,LAL,@,L (-12)
33,-5,0,0,2,1,24-306,1,7,13/01/2005,7,0.389,18,7,0.875,8,33,1,15.1,butleca01,39:00:00,4,CLE,5,21,33,5,5,11,LAL,0,W (+4)
35,-15,0,0,1,3,24-310,0,4,17/01/2005,7,0.412,17,12,0.8,15,35,1,16.6,butleca01,36:00:00,2,UTA,2,26,35,1,4,6,LAL,0,L (-8)
36,10,0,0,1,3,24-312,0,3,19/01/2005,5,0.357,14,6,1,6,36,1,13.3,butleca01,45:00:00,3,MIN,0,16,36,2,2,6,LAL,0,W (+3)
37,1,0,0,1,6,24-314,0,7,21/01/2005,5,0.357,14,4,1,4,37,1,10.7,butleca01,42:00:00,2,GSW,3,14,37,1,3,9,LAL,0,W (+4)
38,-7,0,0,1,3,24-318,0,2,25/01/2005,5,0.5,10,0,0,0,38,1,5.5,butleca01,36:00:00,0,SEA,3,10,38,1,2,2,LAL,0,L (-11)
39,-13,0,0,2,3,24-319,1,3,26/01/2005,5,0.385,13,6,0.857,7,39,1,12.5,butleca01,32:00:00,1,LAC,1,16,39,3,3,4,LAL,@,L (-16)
42,9,0,0,0,1,24-323,0,2,30/01/2005,6,0.545,11,8,0.889,9,41,1,15.2,butleca01,45:00:00,0,CHA,1,20,41,3,3,2,LAL,0,W (+11)
43,4,0,0,1,2,24-325,0,8,01/02/2005,9,0.474,19,1,1,1,42,1,15.3,butleca01,39:00:00,2,POR,3,19,42,2,0,10,LAL,0,W (+13)
45,-3,0,0,1,4,24-330,0,1,06/02/2005,7,0.636,11,0,0,0,44,1,11.2,butleca01,40:00:00,2,HOU,1,14,44,0,2,3,LAL,@,L (-1)
46,-2,0,0,0,1,24-331,0,2,07/02/2005,3,0.429,7,0,0,0,45,1,1,butleca01,29:00:00,0,ATL,4,6,45,1,2,2,LAL,@,L (-6)
48,-20,0,0,1,2,24-334,0,2,10/02/2005,5,0.417,12,2,1,2,47,1,9.2,butleca01,36:00:00,2,DET,2,12,47,1,0,4,LAL,@,L (-22)
49,-13,0,0,0,4,24-337,1,2,13/02/2005,5,0.333,15,0,0,0,48,1,6.1,butleca01,38:00:00,1,CLE,3,10,48,2,1,3,LAL,@,L (-14)
51,-7,0,0,0,1,24-349,0,1,25/02/2005,5,0.5,10,0,0,0,50,1,7,butleca01,24:00:00,2,DET,1,10,50,1,1,3,LAL,0,L (-21)
52,-4,0,0,0,2,24-351,1,2,27/02/2005,1,0.111,9,4,1,4,51,1,2.1,butleca01,33:00:00,1,TOR,1,6,51,0,1,3,LAL,@,L (-6)
54,0,0,0,0,0,24-354,1,5,02/03/2005,5,0.385,13,1,0.5,2,53,1,5.4,butleca01,34:00:00,1,BOS,5,11,53,1,0,6,LAL,@,L (-3)
55,3,0,0,0,2,24-356,0,3,04/03/2005,8,0.571,14,4,0.667,6,54,1,13.6,butleca01,33:00:00,1,DAL,5,20,54,3,3,4,LAL,0,W (+5)
56,6,0,0,0,1,24-358,0,3,06/03/2005,4,0.4,10,2,1,2,55,1,5.4,butleca01,27:00:00,4,IND,4,10,55,0,2,7,LAL,0,W (+9)
57,-16,0,0,0,0,24-360,0,3,08/03/2005,2,0.333,6,2,1,2,56,1,3.7,butleca01,25:00:00,0,LAC,2,6,56,1,0,3,LAL,0,L (-9)
58,-2,0,0,0,1,24-362,0,3,10/03/2005,2,0.333,6,0,0,2,57,1,0.5,butleca01,25:00:00,1,DAL,4,4,57,0,0,4,LAL,@,W (+5)
59,6,0,0,0,2,24-364,0,6,12/03/2005,6,0.75,8,2,0.5,4,58,1,9.5,butleca01,28:00:00,1,CHA,1,14,58,0,4,7,LAL,@,W (+1)
61,-17,0,0,0,1,25-002,0,5,15/03/2005,2,0.25,8,2,1,2,60,1,4.1,butleca01,25:00:00,3,PHI,1,6,60,0,1,8,LAL,@,L (-17)
63,5,0,0,0,2,25-004,0,4,17/03/2005,5,0.357,14,0,0,0,61,1,4.7,butleca01,36:00:00,3,MIA,3,10,61,0,1,7,LAL,@,L (-13)
64,-7,0,0,0,1,25-005,0,6,18/03/2005,8,0.444,18,3,1,3,62,1,18.3,butleca01,43:00:00,4,IND,4,19,62,6,1,10,LAL,@,L (-6)
66,1,0,0,1,5,25-009,0,3,22/03/2005,4,0.364,11,4,1,4,64,1,10,butleca01,38:00:00,1,UTA,5,12,64,2,1,4,LAL,@,L (-8)
68,0,0,0,0,4,25-014,0,9,27/03/2005,4,0.364,11,5,1,5,66,1,10.7,butleca01,36:00:00,1,PHI,1,13,66,2,4,10,LAL,0,L (-7)
69,11,0,0,2,3,25-016,0,3,29/03/2005,9,0.563,16,8,0.889,9,67,1,24.1,butleca01,41:00:00,3,NYK,0,26,67,1,0,6,LAL,0,W (+10)
70,-6,0,0,3,3,25-018,1,2,31/03/2005,8,0.471,17,6,0.857,7,68,1,13.1,butleca01,41:00:00,0,MIN,3,22,68,0,2,2,LAL,0,L (-9)
72,-12,0,0,0,5,25-021,0,4,03/04/2005,8,0.381,21,2,0.5,4,70,1,11,butleca01,41:00:00,4,MEM,3,18,70,0,1,8,LAL,@,L (-20)
73,-22,0,0,2,2,25-023,0,5,05/04/2005,12,0.545,22,6,0.667,9,71,1,25.7,butleca01,42:00:00,2,PHO,2,30,71,6,2,7,LAL,@,L (-26)
76,-13,0,0,0,1,25-028,1,3,10/04/2005,5,0.385,13,7,1,7,74,1,17.2,butleca01,34:00:00,2,SAC,1,17,74,4,0,5,LAL,@,L (-19)
77,-9,0,0,0,2,25-029,0,7,11/04/2005,5,0.333,15,4,0.8,5,75,1,14,butleca01,46:00:00,4,PHO,1,14,75,3,0,11,LAL,0,L (-11)
78,-8,0,0,1,6,25-033,1,2,15/04/2005,11,0.55,20,12,0.923,13,76,1,29.7,butleca01,44:00:00,4,SAC,4,34,76,1,2,6,LAL,0,L (-9)
79,-16,0,0,0,2,25-035,0,3,17/04/2005,4,0.333,12,2,1,2,77,1,8.4,butleca01,29:00:00,3,DAL,3,10,77,2,0,6,LAL,0,L (-2)
0,-1,0,0,0,0,20-011,0,0,21/03/2005,1,1,1,0,0,0,1,0,1.7,butleja01,1:00,0,SAS,0,2,1,0,0,0,NYK,0,W (+13)
1,3,0,0,0,0,20-013,0,0,23/03/2005,2,1,2,2,1,2,2,0,6.4,butleja01,2:00,0,BOS,0,6,2,1,0,0,NYK,0,W (+25)
2,-1,0,0,0,0,20-026,0,0,05/04/2005,1,1,1,0,0,0,3,0,0.7,butleja01,2:00,0,IND,0,2,3,0,1,0,NYK,0,L (-18)
8,7,0,0,1,1,25-178,1,2,17/11/2004,3,0.429,7,0,0,0,9,1,3.9,butlera01,19:00,0,MIL,1,6,9,1,1,2,MIA,@,W (+7)
9,-8,0,0,2,0,25-180,0,2,19/11/2004,2,0.25,8,0,0,0,10,1,-1.4,butlera01,21:00,0,UTA,3,4,10,1,1,2,MIA,0,W (+2)
11,-5,0,0,1,0,25-184,0,1,23/11/2004,1,0.333,3,0,0,0,12,1,-0.2,butlera01,9:00,0,POR,2,2,12,0,0,1,MIA,0,L (-12)
12,-3,0,0,2,1,25-185,1,3,24/11/2004,0,0,6,0,0,2,13,1,-2.9,butlera01,15:00,0,ATL,3,0,13,1,0,3,MIA,@,W (+6)
14,6,0,0,2,2,25-189,2,3,28/11/2004,2,0.25,8,1,0.5,2,15,1,3.5,butlera01,14:00,0,BOS,0,5,15,0,0,3,MIA,0,W (+2)
15,2,0,0,0,0,25-191,0,0,30/11/2004,0,0,2,0,0,0,16,0,-1.8,butlera01,8:00,0,TOR,1,0,16,0,0,0,MIA,0,L (-2)
18,-2,0,0,2,0,25-199,0,3,08/12/2004,6,0.462,13,2,1,2,19,0,5,butlera01,23:00,0,MIL,3,14,19,0,2,3,MIA,@,W (+5)
19,-2,0,0,2,0,25-201,0,4,10/12/2004,0,0,4,0,0,0,20,0,-2.6,butlera01,15:00,0,MEM,0,0,20,0,1,4,MIA,0,W (+8)
25,-4,0,0,1,2,25-210,0,1,19/12/2004,0,0,4,0,0,0,25,0,-2.1,butlera01,16:00,0,ORL,0,0,25,0,1,1,MIA,0,W (+10)
26,0,0,0,0,1,25-212,0,1,21/12/2004,2,0.333,6,0,0,0,26,0,1.6,butlera01,14:00,0,BOS,0,4,26,0,0,1,MIA,0,W (+8)
27,-6,0,0,0,0,25-214,1,1,23/12/2004,0,0,3,0,0,0,27,0,-0.8,butlera01,6:00,1,SAC,1,0,27,0,0,2,MIA,@,W (+2)
28,-2,0,0,1,0,25-216,0,0,25/12/2004,0,0,4,0,0,0,28,0,-2.8,butlera01,5:00,0,LAL,0,0,28,0,0,0,MIA,@,W (+2)
30,-6,0,0,0,0,25-221,1,3,30/12/2004,0,0,2,0,0,0,30,0,-1.2,butlera01,14:00,0,DET,1,0,30,0,1,3,MIA,@,W (+11)
32,1,0,0,0,0,25-225,0,0,03/01/2005,0,0,0,0,0,0,32,0,0,butlera01,1:00,0,SEA,0,0,32,0,0,0,MIA,0,L (-2)
33,-7,0,0,1,0,25-229,0,0,07/01/2005,0,0,1,0,0,0,33,0,-0.7,butlera01,3:00,0,POR,0,0,33,0,0,0,MIA,@,W (+11)
34,-4,0,0,1,0,25-231,0,0,09/01/2005,0,0,1,0,0,0,34,0,-0.7,butlera01,1:00,0,SEA,0,0,34,0,0,0,MIA,@,L (-10)
36,-8,0,0,2,0,25-234,1,2,12/01/2005,1,0.25,4,1,0.5,2,36,0,0.5,butlera01,11:00,0,GSW,0,3,36,0,1,2,MIA,@,W (+7)
38,9,0,0,0,3,25-241,1,2,19/01/2005,3,0.5,6,2,1,2,38,0,7.3,butlera01,24:00:00,1,ATL,2,8,38,0,1,3,MIA,0,W (+19)
48,5,0,0,1,1,25-258,1,2,05/02/2005,1,0.25,4,0,0,0,47,0,0.4,butlera01,22:00,0,CHI,3,2,47,0,0,2,MIA,0,W (+11)
50,4,0,0,1,0,25-262,0,0,09/02/2005,2,0.5,4,0,0,0,49,0,1,butlera01,6:00,0,NYK,0,4,49,0,1,0,MIA,@,W (+6)
53,-6,0,0,1,0,25-269,0,0,16/02/2005,1,0.333,3,0,0,0,52,0,-0.1,butlera01,5:00,0,LAC,1,2,52,0,0,0,MIA,0,W (+18)
54,-7,0,0,1,0,25-276,0,1,23/02/2005,1,0.5,2,0,0,0,53,0,1.3,butlera01,8:00,0,IND,0,2,53,0,0,1,MIA,@,L (-2)
55,9,0,0,4,1,25-279,0,4,26/02/2005,4,0.364,11,4,1,4,54,0,8.5,butlera01,27:00:00,1,ORL,0,12,54,0,0,5,MIA,0,W (+3)
57,-1,0,0,0,0,25-284,0,0,03/03/2005,0,0,0,0,0,0,56,0,0,butlera01,3:00,0,NJN,0,0,56,0,0,0,MIA,@,W (+16)
58,0,0,0,0,0,25-285,1,0,04/03/2005,0,0,1,0,0,0,57,0,0,butlera01,2:00,0,SAC,0,0,57,0,0,0,MIA,0,W (+21)
59,0,0,0,1,1,25-287,0,1,06/03/2005,0,0,1,0,0,0,58,0,-0.7,butlera01,4:00,0,CLE,0,0,58,0,1,1,MIA,@,W (+20)
60,-1,0,0,1,1,25-293,1,1,12/03/2005,1,0.5,2,0,0,0,59,0,0.9,butlera01,10:00,0,NJN,2,2,59,0,1,1,MIA,0,W (+25)
63,18,0,0,1,1,25-303,1,2,22/03/2005,0,0,1,2,1,2,61,0,1.9,butlera01,18:00,0,HOU,1,2,61,0,1,2,MIA,@,L (-2)
65,-2,0,0,0,0,25-329,0,1,17/04/2005,0,0,1,0,0,0,63,0,-0.4,butlera01,3:00,0,IND,0,0,63,0,0,1,MIA,0,W (+4)
0,2,0,0,0,0,23-206,0,0,13/12/2004,1,0.5,2,1,1,1,1,0,2.7,cabarza01,4:00,1,ORL,0,3,1,0,0,1,PHO,0,W (+21)
1,1,0,0,0,0,23-208,0,0,15/12/2004,0,0,0,0,0,0,2,0,0,cabarza01,2:00,0,UTA,0,0,2,0,0,0,PHO,0,W (+22)
2,8,0,0,0,0,23-221,0,1,28/12/2004,3,0.6,5,0,0,0,3,0,4.7,cabarza01,5:00,1,SAS,0,6,3,0,0,2,PHO,@,L (-21)
3,-2,0,0,0,0,23-229,0,0,05/01/2005,0,0,1,0,0,0,4,0,-0.7,cabarza01,1:00,0,BOS,0,0,4,0,0,0,GSW,@,L (-1)
4,5,0,0,0,0,23-231,0,3,07/01/2005,1,0.25,4,2,0.667,3,5,0,2.8,cabarza01,16:00,3,NJN,1,4,5,1,2,6,GSW,@,L (-10)
5,-7,0,0,1,1,23-234,0,3,10/01/2005,2,0.4,5,2,1,2,6,0,2.4,cabarza01,13:00,1,CHI,3,6,6,0,2,4,GSW,@,L (-9)
6,-2,0,0,1,1,23-236,0,2,12/01/2005,0,0,2,2,1,2,7,0,1.5,cabarza01,7:00,0,MIA,1,2,7,0,0,2,GSW,0,L (-7)
7,-5,0,0,0,0,23-238,0,0,14/01/2005,0,0,0,1,0.5,2,8,0,0.6,cabarza01,3:00,0,SEA,0,1,8,0,0,0,GSW,@,L (-19)
8,-4,0,0,1,2,23-257,1,1,02/02/2005,1,0.143,7,1,0.5,2,9,0,-0.6,cabarza01,10:00,1,SAC,2,3,9,0,1,2,GSW,0,L (-4)
9,4,0,0,0,2,23-259,1,3,04/02/2005,2,0.333,6,1,0.5,2,10,0,6.4,cabarza01,18:00,2,NOH,3,5,10,2,0,5,GSW,0,W (+8)
11,9,0,0,0,0,23-262,0,4,07/02/2005,4,0.8,5,1,0.5,2,12,0,7.9,cabarza01,14:00,0,MIA,0,9,12,0,0,4,GSW,@,L (-9)
12,3,0,0,0,2,23-263,1,2,08/02/2005,4,0.667,6,5,0.833,6,13,0,13.7,cabarza01,15:00,2,ORL,1,13,13,0,0,4,GSW,@,W (+4)
13,-2,0,0,1,0,23-268,0,1,13/02/2005,1,0.333,3,0,0,0,14,0,0.2,cabarza01,5:00,0,PHO,1,2,14,0,0,1,GSW,0,L (-4)
14,-1,0,0,0,0,23-270,0,0,15/02/2005,0,0,0,0,0,0,15,0,-0.4,cabarza01,4:00,0,DAL,1,0,15,0,0,0,GSW,0,L (-7)
15,-1,0,0,0,0,23-271,0,2,16/02/2005,1,1,1,0,0,0,16,0,0.9,cabarza01,8:00,0,SEA,1,2,16,0,1,2,GSW,@,W (+7)
16,-2,0,0,0,0,23-282,0,0,27/02/2005,0,0,2,1,0.5,2,17,0,-0.5,cabarza01,10:00,1,DET,1,1,17,0,0,1,GSW,0,L (-6)
17,-3,0,0,1,0,23-284,0,0,01/03/2005,2,0.4,5,4,1,4,18,0,4.3,cabarza01,11:00,2,MEM,1,8,18,0,2,2,GSW,@,L (-2)
19,-6,0,0,1,0,23-287,0,0,04/03/2005,0,0,1,0,0,0,20,0,-1.5,cabarza01,8:00,0,WAS,2,0,20,1,1,0,GSW,@,W (+13)
21,3,0,0,0,0,23-289,0,0,06/03/2005,1,0.5,2,0,0,0,21,0,1,cabarza01,2:00,0,NYK,0,2,21,0,0,0,GSW,@,L (-16)
22,-1,0,0,0,0,23-291,0,0,08/03/2005,1,0.5,2,0,0,0,22,0,0.7,cabarza01,6:00,1,PHI,0,2,22,0,1,1,GSW,@,W (+19)
23,2,0,0,0,0,23-292,0,0,09/03/2005,0,0,1,0,0,0,23,0,-1.9,cabarza01,5:00,0,DET,3,0,23,1,1,0,GSW,@,L (-4)
24,-4,0,0,0,0,23-294,0,0,11/03/2005,0,0,1,0,0,0,24,0,-2.1,cabarza01,4:00,0,IND,1,0,24,0,1,0,GSW,@,L (-18)
25,-5,0,0,0,1,23-295,0,0,12/03/2005,0,0,1,0,0,0,25,0,1,cabarza01,3:00,0,ATL,0,0,25,1,0,0,GSW,@,W (+13)
27,0,0,0,0,0,23-300,0,1,17/03/2005,4,0.571,7,0,0,0,27,0,3.3,cabarza01,17:00,1,SAC,1,8,27,0,2,2,GSW,0,W (+3)
28,1,0,0,1,1,23-301,0,4,18/03/2005,4,0.5,8,0,0,0,28,0,3.8,cabarza01,18:00,1,PHO,2,8,28,0,2,5,GSW,@,W (+10)
29,11,0,0,2,0,23-303,0,3,20/03/2005,7,0.778,9,3,0.75,4,29,0,12.1,cabarza01,25:00:00,1,SAC,4,17,29,0,1,4,GSW,@,W (+10)
30,-4,0,0,1,1,23-306,0,3,23/03/2005,4,0.444,9,4,1,4,30,0,6,cabarza01,25:00:00,1,DAL,4,12,30,0,2,4,GSW,0,L (-12)
31,7,0,0,0,0,23-308,1,0,25/03/2005,2,0.4,5,0,0,0,31,0,0.8,cabarza01,17:00,0,MIL,3,4,31,0,0,0,GSW,0,W (+1)
32,-2,0,0,1,0,23-311,0,2,28/03/2005,2,0.5,4,0,0,0,32,0,2.9,cabarza01,10:00,3,NYK,2,4,32,0,1,5,GSW,0,W (+8)
33,16,0,0,2,3,23-313,0,6,30/03/2005,2,0.286,7,2,1,2,33,0,7.1,cabarza01,16:00,1,MIL,1,6,33,1,0,7,GSW,@,W (+4)
34,10,0,0,0,2,23-315,0,3,01/04/2005,5,0.833,6,4,0.667,6,34,0,11.1,cabarza01,22:00,2,UTA,4,14,34,0,2,5,GSW,@,W (+17)
35,-3,0,0,1,1,23-317,0,0,03/04/2005,3,0.6,5,0,0,0,35,0,3.4,cabarza01,10:00,0,SEA,0,6,35,0,1,0,GSW,0,W (+9)
39,-9,0,0,4,2,23-327,0,2,13/04/2005,2,0.2,10,0,0,0,39,0,1.1,cabarza01,17:00,1,MIN,1,4,39,1,0,3,GSW,@,L (-16)
0,1,0,0,0,1,30-225,6,14,02/11/2004,4,0.5,8,0,0,2,1,1,11.9,cambyma01,36:00:00,2,LAL,2,8,1,1,2,16,DEN,@,L (-11)
1,3,0,0,0,4,30-227,4,8,04/11/2004,3,0.429,7,2,1,2,2,1,14.1,cambyma01,42:00:00,2,MIN,4,8,2,2,0,10,DEN,0,W (+2)
2,-17,0,0,0,0,30-229,0,5,06/11/2004,1,0.167,6,2,0.5,4,3,1,0.5,cambyma01,23:00,4,UTA,3,4,3,0,2,9,DEN,0,L (-24)
3,-19,0,0,0,1,30-231,2,2,08/11/2004,4,0.667,6,0,0,0,4,1,8.3,cambyma01,29:00:00,2,UTA,3,8,4,0,0,4,DEN,@,L (-11)
4,-23,0,0,0,1,30-232,3,4,09/11/2004,3,0.429,7,1,0.25,4,5,1,5,cambyma01,27:00:00,3,SEA,3,7,5,1,3,7,DEN,0,L (-20)
5,6,0,0,0,0,30-234,1,7,11/11/2004,2,0.4,5,0,0,2,6,1,3.5,cambyma01,17:00,0,DET,2,4,6,1,0,7,DEN,0,W (+8)
6,-4,0,0,0,1,30-242,0,3,19/11/2004,0,0,2,2,1,2,7,1,0.4,cambyma01,13:00,0,CHI,2,2,7,0,1,3,DEN,0,W (+18)
7,2,0,0,0,0,30-244,2,1,21/11/2004,3,0.429,7,0,0,0,8,1,4.1,cambyma01,20:00,1,DAL,4,6,8,2,1,2,DEN,0,W (+28)
8,-1,0,0,0,2,30-246,9,7,23/11/2004,6,0.6,10,0,0,1,9,1,16.8,cambyma01,38:00:00,2,NJN,1,12,9,1,2,9,DEN,0,W (+2)
9,-16,0,0,0,2,30-249,4,6,26/11/2004,5,0.385,13,3,0.75,4,10,1,13.2,cambyma01,35:00:00,5,SAS,2,13,10,0,1,11,DEN,0,L (-14)
10,11,0,0,0,1,30-250,1,12,27/11/2004,6,0.6,10,1,1,1,11,1,16,cambyma01,41:00:00,2,HOU,2,13,11,3,1,14,DEN,@,W (+6)
11,15,0,0,0,4,30-252,4,9,29/11/2004,0,0,3,0,0,0,12,1,6.2,cambyma01,39:00:00,2,NOH,1,0,12,1,2,11,DEN,0,W (+9)
12,-13,0,0,0,2,30-255,4,8,02/12/2004,2,0.4,5,3,0.75,4,13,1,8.7,cambyma01,31:00:00,2,CLE,3,7,13,0,2,10,DEN,0,L (-19)
13,16,0,0,0,1,30-257,2,11,04/12/2004,2,0.4,5,4,1,4,14,1,9.5,cambyma01,25:00:00,2,MIA,4,8,14,1,2,13,DEN,0,W (+9)
