,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
18,-27,1,0.25,4,1,24-012,0,2,08/12/2014,3,0.333,9,0,0,0,19,1,2.8,bradlav01,23:28,0,WAS,1,7,19,1,1,2,BOS,@,L (-1)
16,-27,0,0,3,1,33-061,0,1,28/11/2014,1,0.2,5,1,1,1,4,1,-1.1,caldejo01,22:53,0,OKC,0,3,17,0,2,1,NYK,@,L (-27)
40,-27,1,0.2,5,2,33-104,0,0,10/01/2015,3,0.25,12,0,0,0,27,1,-2.6,caldejo01,29:08:00,0,CHO,2,7,40,0,3,0,NYK,0,L (-28)
18,-27,3,0.75,4,0,27-209,1,3,05/12/2014,6,0.429,14,5,1,5,19,1,12.6,chandwi01,25:27:00,2,WAS,5,20,19,0,1,5,DEN,@,L (-30)
85,-27,0,0,0,3,25-314,3,8,15/04/2015,3,0.333,9,1,1,1,79,0,9.9,davised01,28:31:00,4,SAC,6,7,82,2,1,12,LAL,0,L (-23)
39,-27,1,0.5,2,2,25-162,0,3,16/01/2015,11,0.611,18,2,0.5,4,18,1,15.9,derozde01,32:26:00,0,ATL,1,25,39,2,4,3,TOR,0,L (-21)
3,-27,0,0,0,0,24-291,2,4,05/11/2014,1,0.25,4,0,0,0,4,0,2.5,dienggo01,15:57,1,BRK,1,2,4,0,0,5,MIN,@,W (+7)
12,-27,0,0,0,1,23-129,2,3,21/11/2014,3,0.273,11,4,0.667,6,13,1,9.5,favorde01,20:57,6,GSW,1,10,13,1,1,9,UTA,@,L (-13)
54,-27,0,0,1,0,30-013,1,4,11/02/2015,2,0.2,10,4,1,4,53,1,3.6,gasolma01,25:58:00,1,OKC,2,8,53,0,0,5,MEM,@,L (-16)
75,-27,0,0,0,3,30-057,0,4,27/03/2015,4,0.4,10,5,0.833,6,72,1,5.6,gasolma01,29:28:00,1,GSW,4,13,73,0,4,5,MEM,0,L (-23)
34,-27,1,0.2,5,0,22-290,1,0,31/12/2014,2,0.286,7,0,0,0,34,1,-0.8,hardati02,19:35,0,LAC,1,5,34,0,2,0,NYK,@,L (-21)
71,-27,1,0.125,8,5,25-207,2,1,21/03/2015,5,0.263,19,5,1,5,68,1,4.4,hardeja01,32:33:00,1,PHO,3,16,69,0,5,2,HOU,0,L (-15)
9,-27,0,0,0,1,27-338,2,4,14/11/2014,3,0.333,9,3,0.75,4,10,1,4.6,hibbero01,25:19:00,0,DEN,3,9,10,0,1,4,IND,0,L (-21)
10,-27,0,0,0,2,28-344,0,8,17/11/2014,6,0.545,11,3,0.75,4,10,1,9.4,howardw01,28:26:00,1,MEM,1,15,11,0,4,9,HOU,@,L (-26)
19,-27,0,0,2,4,31-043,0,5,10/12/2014,1,0.125,8,5,0.833,6,20,0,5,jackja01,30:04:00,1,CHI,1,7,20,0,1,6,BRK,@,L (-25)
56,-27,2,0.222,9,4,30-044,0,5,12/02/2015,12,0.462,26,5,0.833,6,45,1,12.3,jamesle01,34:14:00,0,CHI,3,31,55,0,8,5,CLE,@,L (-15)
17,-27,0,0,1,0,29-329,0,2,29/11/2014,4,0.444,9,3,0.75,4,18,1,5,jeffeal01,20:51,1,ATL,3,11,18,0,1,3,CHO,@,L (-30)
39,-27,1,1,1,0,22-238,0,5,13/01/2015,6,0.462,13,0,0,0,35,1,7.7,kanteen01,31:40:00,5,GSW,4,13,39,1,3,10,UTA,0,L (-11)
22,-27,1,0.25,4,1,19-277,2,2,12/12/2014,3,0.273,11,4,0.667,6,19,1,4.2,lavinza01,32:13:00,0,OKC,3,11,22,1,2,2,MIN,0,L (-19)
33,-27,0,0,2,1,19-301,0,1,05/01/2015,2,0.222,9,1,0.5,2,30,0,-0.7,lavinza01,25:57:00,0,DEN,2,5,33,0,0,1,MIN,0,L (-9)
56,-27,0,0,2,4,27-111,0,0,22/02/2015,6,0.5,12,5,1,5,52,1,16.1,lawsoty01,23:54,1,OKC,1,17,55,3,1,1,DEN,@,L (-25)
45,-27,1,0.5,2,0,23-207,0,4,22/01/2015,5,0.455,11,5,0.833,6,26,1,8.3,leonaka01,27:02:00,0,CHI,2,16,44,0,2,4,SAS,@,L (-23)
3,-27,0,0,0,0,26-218,2,3,05/11/2014,5,0.357,14,0,0,1,2,1,1.9,lopezbr01,33:53:00,2,MIN,4,10,4,2,4,5,BRK,0,L (-7)
85,-27,0,0,0,0,27-014,1,1,15/04/2015,1,0.5,2,0,0,0,59,1,0.6,lopezro01,19:36,0,DAL,1,2,82,0,1,1,POR,@,L (-16)
58,-27,0,0,0,0,28-111,0,4,24/02/2015,2,0.667,3,1,0.5,2,36,0,4,mahinia01,16:00,1,OKC,3,5,57,0,0,5,IND,@,L (-13)
57,-27,0,0,0,3,38-339,0,0,21/02/2015,2,0.4,5,0,0,0,53,0,0.3,millean02,21:57,1,LAC,2,4,56,0,3,1,SAC,@,L (-27)
32,-27,0,0,0,4,20-268,1,6,03/01/2015,3,0.25,12,1,0.5,2,29,1,1.7,noelne01,33:48:00,6,LAC,3,7,32,0,6,12,PHI,@,L (-36)
16,-27,2,0.667,3,3,22-206,0,4,26/11/2014,4,0.235,17,2,1,2,8,1,4.4,oladivi01,27:25:00,0,GSW,4,12,17,3,2,4,ORL,0,L (-15)
3,-27,0,0,0,1,32-173,0,0,06/11/2014,3,0.375,8,0,0,0,4,1,0.6,parketo01,25:47:00,1,HOU,1,6,4,0,2,1,SAS,@,L (-17)
33,-27,0,0,2,0,34-309,0,2,03/01/2015,1,0.143,7,0,0,0,23,0,-3.2,princta01,18:37,1,DEN,0,2,33,0,2,3,MEM,@,L (-29)
34,-27,0,0,3,8,28-322,0,2,10/01/2015,1,0.091,11,0,0,0,33,1,0.4,rondora01,26:44:00,1,LAC,3,2,34,1,1,3,DAL,@,L (-20)
63,-27,0,0,0,0,24-342,0,0,04/03/2015,1,0.333,3,2,1,2,60,0,2.9,simshe01,10:02,2,OKC,2,4,61,0,0,2,PHI,@,L (-5)
59,-27,0,0,3,2,20-362,0,5,03/03/2015,0,0,5,2,1,2,44,1,0,smartma01,21:36,0,CLE,1,2,58,1,2,5,BOS,@,L (-31)
16,-27,0,0,1,4,29-080,1,1,28/11/2014,1,0.111,9,0,0,0,16,1,1.6,smithjr01,22:00,1,OKC,0,2,17,1,0,2,NYK,@,L (-27)
57,-27,3,0.6,5,1,28-290,0,3,22/02/2015,4,0.571,7,1,0.5,2,44,1,9.2,templga01,30:14:00,1,DET,1,12,56,0,1,4,WAS,0,0
42,-27,1,0.2,5,1,23-291,1,4,19/01/2015,3,0.333,9,2,0.5,4,30,0,6.3,thompho01,22:06,0,WAS,1,9,41,1,0,4,PHI,@,L (-35)
56,-27,2,0.5,4,2,28-036,0,2,21/02/2015,2,0.286,7,0,0,0,55,0,3.8,vasqugr01,22:21,1,HOU,2,6,55,2,2,3,TOR,@,L (-22)
36,-27,0,0,0,2,32-356,0,6,08/01/2015,7,0.389,18,9,0.75,12,28,1,11.7,wadedw01,33:19:00,1,POR,3,23,36,0,3,7,MIA,@,L (-16)
73,-27,0,0,0,1,28-109,0,0,23/03/2015,1,0.25,4,4,0.8,5,25,0,2.8,webstma02,21:33,1,GSW,2,6,71,0,1,1,WAS,@,L (-31)
44,-27,0,0,0,3,34-143,0,5,19/01/2015,4,0.571,7,0,0,0,28,1,8,westda01,25:44:00,1,HOU,0,8,43,0,1,6,IND,@,L (-12)
65,-27,0,0,0,0,25-295,6,8,04/04/2015,5,0.556,9,3,0.429,7,44,1,13.7,whiteha01,31:02:00,4,DET,2,13,63,1,3,12,MIA,@,L (-1)
7,-27,2,1,2,1,19-264,0,3,14/11/2014,7,0.7,10,4,0.667,6,8,1,14.2,wiggian01,23:26,2,NOP,2,20,8,0,3,5,MIN,@,L (-48)
67,-27,1,0.333,3,0,28-270,0,4,16/03/2015,1,0.2,5,0,0,0,61,1,2.1,willima02,23:10,0,UTA,0,3,65,1,0,4,CHO,@,L (-28)
9,-27,0,0,3,3,21-218,0,0,17/11/2014,4,0.286,14,0,0,0,10,1,-0.4,wroteto01,30:22:00,1,SAS,0,8,10,1,4,1,PHI,@,L (-25)
53,-26,0,0,5,1,29-117,0,2,09/02/2015,2,0.222,9,2,0.667,3,52,1,0.7,afflaar01,28:26:00,1,OKC,1,6,52,0,1,3,DEN,0,L (-10)
74,-26,1,1,1,1,33-073,0,5,25/03/2015,3,0.273,11,0,0,0,62,1,2,allento01,26:54:00,3,CLE,2,7,72,1,3,8,MEM,0,L (-22)
56,-26,0,0,0,0,32-086,0,5,03/03/2015,2,0.5,4,0,0,0,31,1,0.9,amundlo01,12:53,0,SAC,4,4,55,0,1,5,NYK,0,L (-38)
82,-26,0,0,0,0,22-227,1,4,12/04/2015,2,0.5,4,1,0.5,2,62,1,1.9,biyombi01,29:24:00,0,DET,4,5,80,0,1,4,CHO,@,L (-39)
50,-26,1,0.5,2,3,25-053,0,2,31/01/2015,5,0.455,11,5,0.833,6,49,1,9.5,bledser01,32:29:00,1,GSW,2,16,49,1,4,3,PHO,@,L (-19)
3,-26,0,0,0,1,32-346,0,1,01/11/2014,4,0.444,9,1,1,1,4,1,5.8,boozeca01,23:41,3,GSW,4,9,4,0,0,4,LAL,@,L (-23)
53,-26,1,0.25,4,3,30-324,0,2,11/02/2015,5,0.294,17,4,0.8,5,44,1,6.6,boshch01,36:00:00,0,CLE,2,15,52,2,2,2,MIA,@,L (-20)
1,-26,2,0.5,4,3,36-067,0,3,29/10/2014,11,0.44,25,7,1,7,2,1,20.8,bryanko01,27:53:00,1,PHO,2,31,2,2,2,4,LAL,@,L (-20)
25,-26,2,0.25,8,3,36-114,0,4,15/12/2014,8,0.308,26,3,1,3,25,1,6.7,bryanko01,30:17:00,0,IND,4,21,25,2,3,4,LAL,@,L (-19)
12,-26,0,0,2,2,25-068,0,2,21/11/2014,3,0.231,13,3,0.75,4,11,1,4.7,butleji01,26:32:00,2,POR,1,9,13,1,0,4,CHI,@,L (-18)
37,-26,3,1,3,6,33-099,0,0,05/01/2015,5,0.714,7,0,0,0,24,1,12.3,caldejo01,29:53:00,0,MEM,0,13,37,0,2,0,NYK,@,L (-22)
34,-26,0,0,0,4,26-082,0,2,03/01/2015,3,0.429,7,0,0,0,30,0,1.1,coleno01,27:37:00,0,HOU,4,6,34,0,3,2,MIA,@,L (-36)
44,-26,1,0.25,4,4,27-153,0,4,23/01/2015,6,0.462,13,2,1,2,40,1,13.7,collida01,34:25:00,2,GSW,0,15,43,3,3,6,SAC,@,L (-25)
58,-26,0,0,3,2,27-139,0,2,27/02/2015,2,0.182,11,0,0,0,53,1,-3,conlemi01,25:36:00,1,LAC,2,4,57,0,2,3,MEM,0,L (-18)
75,-26,2,0.5,4,5,27-167,0,3,27/03/2015,7,0.538,13,0,0,0,65,1,10.5,conlemi01,32:04:00,0,GSW,4,16,73,3,5,3,MEM,0,L (-23)
26,-26,0,0,0,0,21-284,5,3,20/12/2014,3,0.214,14,1,1,1,25,1,4.5,davisan02,27:36:00,3,POR,1,7,26,1,1,6,NOP,0,L (-26)
25,-26,0,0,0,1,21-127,2,5,15/12/2014,8,0.5,16,2,0.333,6,25,1,16.4,drumman01,36:39:00,8,LAC,3,18,25,1,1,13,DET,@,L (-22)
66,-26,0,0,4,2,29-131,1,2,06/03/2015,2,0.143,14,2,0.667,3,64,1,-1,ellismo01,31:05:00,1,GSW,5,6,64,4,3,3,DAL,@,L (-15)
49,-26,0,0,1,0,24-217,0,0,03/02/2015,0,0,1,0,0,0,41,0,-3.1,ennisja01,9:44,0,DET,1,0,48,0,2,0,MIA,0,0
39,-26,0,0,2,6,25-119,2,2,16/01/2015,3,0.429,7,2,0.667,3,38,1,4.1,evansty01,32:17:00,0,PHI,0,8,39,1,7,2,NOP,@,L (-15)
35,-26,0,0,3,3,23-106,0,2,25/03/2015,5,0.385,13,1,1,1,35,1,4.2,gallola01,40:11:00,0,LAC,1,11,35,1,3,2,NYK,0,L (-31)
85,-26,0,0,0,0,22-293,3,5,15/04/2015,3,0.5,6,2,1,2,82,1,9.7,goberru01,24:18:00,3,HOU,0,8,82,1,2,8,UTA,@,L (-26)
81,-26,0,0,1,1,33-198,0,5,10/04/2015,0,0,8,1,0.5,2,49,0,-2.2,goodedr01,15:53,2,BRK,2,1,79,0,0,7,WAS,@,L (-37)
80,-26,2,0.333,6,4,25-225,0,2,08/04/2015,6,0.4,15,8,1,8,77,1,18.3,hardeja01,35:22:00,2,SAS,1,22,78,1,1,4,HOU,@,L (-12)
63,-26,1,0.5,2,2,22-229,0,8,01/03/2015,4,0.308,13,4,0.667,6,51,1,10.8,harrito02,33:55:00,1,CHO,1,13,61,2,0,9,ORL,0,L (-15)
79,-26,0,0,1,0,34-300,2,7,05/04/2015,5,0.5,10,0,0,0,57,1,6.6,hasleud01,35:50:00,3,IND,5,10,77,1,3,10,MIA,@,L (-23)
26,-26,0,0,2,7,24-191,1,2,20/12/2014,3,0.25,12,0,0,0,26,1,3.3,holidjr01,27:31:00,3,POR,2,6,26,1,4,5,NOP,0,L (-26)
30,-26,0,0,0,0,29-021,0,4,29/12/2014,6,0.545,11,1,0.333,3,18,1,7,howardw01,28:38:00,1,WAS,2,13,30,0,1,5,HOU,0,L (-1)
23,-26,0,0,0,3,29-343,2,5,13/12/2014,4,0.4,10,0,0,0,23,1,5.8,jeffeal01,23:14,0,BRK,2,8,23,0,1,5,CHO,0,L (-27)
82,-26,1,0.333,3,0,34-190,1,3,12/04/2015,4,0.571,7,5,1,5,55,0,12.2,jonesja02,26:15:00,1,BOS,2,14,80,0,0,4,CLE,@,L (-39)
68,-26,1,1,1,1,26-235,0,9,13/03/2015,7,0.778,9,1,0.2,5,66,1,18.2,jordade01,36:15:00,9,DAL,1,16,66,1,3,18,LAC,@,L (-30)
73,-26,0,0,0,0,22-309,0,7,25/03/2015,7,0.5,14,2,1,2,65,1,10.8,kanteen01,22:17,3,SAS,1,16,71,0,2,10,OKC,@,L (-39)
30,-26,0,0,1,2,21-324,1,2,30/12/2014,2,0.5,4,3,0.75,4,29,0,3.3,mcdankj01,24:22:00,0,GSW,5,7,30,2,4,2,PHI,@,L (-40)
7,-26,1,0.5,2,0,21-238,1,2,13/11/2014,3,0.375,8,1,0.5,2,8,0,4.1,sampsja02,21:38,0,DAL,1,8,8,0,0,2,PHI,@,L (-53)
9,-26,2,0.667,3,1,29-194,0,4,15/11/2014,3,0.375,8,0,0,0,7,0,3.7,tuckepj01,21:16,0,LAC,2,8,10,0,1,4,PHO,@,L (-13)
52,-26,3,0.429,7,0,30-164,0,3,04/02/2015,3,0.333,9,0,0,0,34,0,5.4,villach01,15:28,0,GSW,1,9,51,1,0,3,DAL,@,L (-14)
50,-26,0,0,0,1,24-097,0,6,29/01/2015,8,0.421,19,1,1,1,43,1,10.4,vucevni01,26:28:00,8,MIL,4,17,49,0,3,14,ORL,0,L (-15)
74,-26,2,1,2,1,23-105,0,0,25/03/2015,5,0.455,11,2,1,2,70,1,11.1,waitedi01,22:17,3,SAS,0,14,72,0,0,3,OKC,@,L (-39)
55,-26,0,0,2,0,23-272,0,4,21/02/2015,1,0.2,5,5,0.833,6,46,0,5.3,willide02,18:50,0,LAC,1,7,54,1,0,4,SAC,@,L (-27)
52,-26,0,0,0,0,27-123,0,3,05/02/2015,1,0.333,3,0,0,0,46,0,0.4,wrighbr03,16:24,0,POR,2,2,51,0,0,3,PHO,@,L (-21)
6,-26,1,0.25,4,5,21-210,0,3,09/11/2014,6,0.375,16,5,0.714,7,7,1,9.6,wroteto01,31:36:00,0,TOR,3,18,7,1,3,3,PHI,@,L (-32)
33,-25,0,0,0,2,26-058,1,10,28/12/2014,6,0.375,16,0,0,2,21,1,16.8,aldrico01,33:32:00,9,POR,0,12,33,4,1,19,NYK,@,L (-22)
44,-25,0,0,2,1,32-098,0,2,22/01/2015,3,0.429,7,0,0,0,43,0,7.6,anderal01,16:21,2,LAC,1,6,43,3,0,4,BRK,@,L (-39)
51,-25,1,0.167,6,0,32-114,0,3,07/02/2015,1,0.143,7,0,0,0,50,1,-0.4,anderal01,21:28,0,WAS,2,3,50,1,0,3,BRK,@,L (-37)
74,-25,0,0,1,0,29-150,0,1,25/03/2015,2,0.286,7,2,1,2,23,1,1,bargnan01,19:29,0,LAC,3,6,72,0,0,1,NYK,0,L (-31)
1,-25,0,0,0,1,32-343,0,4,29/10/2014,2,0.333,6,0,0,0,2,1,-5.3,boozeca01,23:01,0,PHO,2,4,2,1,8,4,LAL,@,L (-20)
70,-25,1,0.25,4,1,24-114,1,2,20/03/2015,7,0.467,15,1,1,1,64,1,9.8,bradlav01,28:32:00,1,SAS,3,16,68,2,2,3,BOS,@,L (-12)
15,-25,1,0.25,4,0,22-111,0,3,08/04/2015,3,0.25,12,4,0.8,5,15,1,3.6,brownja01,34:13:00,1,DEN,1,11,16,0,1,4,LAL,@,L (-18)
27,-25,1,0.2,5,2,33-079,0,4,16/12/2014,1,0.167,6,0,0,0,14,1,0.4,caldejo01,31:44:00,0,DAL,1,3,27,0,1,4,NYK,0,L (-20)
11,-25,0,0,4,6,23-042,0,5,21/11/2014,6,0.333,18,6,0.545,11,5,1,6.6,cartemi01,27:34:00,1,PHO,4,18,12,1,5,6,PHI,0,L (-26)
68,-25,0,0,0,0,32-159,1,4,10/03/2015,1,0.25,4,7,0.875,8,60,1,11.1,chandty01,23:11,6,CLE,3,9,66,1,1,10,DAL,0,L (-33)
42,-25,1,0.25,4,0,27-254,0,6,19/01/2015,3,0.375,8,0,0,0,40,1,4,chandwi01,26:50:00,0,GSW,1,7,41,0,0,6,DEN,@,L (-43)
53,-25,1,0.333,3,2,26-121,0,1,11/02/2015,3,0.429,7,0,0,0,47,0,4.5,coleno01,21:34,1,CLE,3,7,52,1,1,2,MIA,@,L (-20)
19,-25,2,0.333,6,0,24-013,2,7,27/12/2014,5,0.5,10,5,0.625,8,20,1,14.5,covinro01,36:01:00,2,UTA,3,17,20,1,1,9,PHI,@,L (-17)
51,-25,1,0.167,6,1,34-322,0,0,05/02/2015,6,0.429,14,0,0,0,49,1,3.5,crawfja01,30:01:00,0,CLE,2,13,50,1,3,0,LAC,@,L (-11)
14,-25,2,0.667,3,1,29-223,0,2,25/11/2014,6,0.545,11,2,0.667,3,14,1,11.9,denglu01,31:45:00,1,GSW,1,16,15,1,1,3,MIA,0,L (-17)
45,-25,0,0,3,2,32-281,0,4,22/01/2015,1,0.111,9,0,0,0,43,0,-3.8,diawbo01,22:51,1,CHI,3,2,44,0,2,5,SAS,@,L (-23)
18,-25,0,0,0,1,24-322,1,3,06/12/2014,1,0.25,4,6,1,6,19,1,9.1,dienggo01,25:30:00,4,SAS,4,8,19,1,1,7,MIN,@,L (-22)
9,-25,2,0.333,6,2,28-193,0,1,15/11/2014,7,0.5,14,3,0.6,5,10,1,11.7,dragigo01,33:03:00,0,LAC,3,19,10,2,2,1,PHO,@,L (-13)
73,-25,0,0,5,0,34-187,0,5,21/03/2015,3,0.3,10,3,0.75,4,52,1,1.5,dunlemi02,33:37:00,0,DET,2,9,71,1,3,5,CHI,@,L (-16)
54,-25,0,0,3,6,25-145,0,0,11/02/2015,3,0.3,10,2,1,2,52,1,4.9,evansty01,23:39,1,IND,3,8,53,1,2,1,NOP,0,L (-13)
39,-25,1,0.167,6,0,22-298,0,2,08/01/2015,3,0.333,9,0,0,0,38,1,1.7,hardati02,17:17,0,HOU,2,7,39,0,0,2,NYK,0,L (-24)
72,-25,0,0,0,0,24-084,2,1,22/03/2015,2,0.667,3,0,0,0,55,0,1.5,hensojo01,14:41,1,CLE,4,4,70,0,2,2,MIL,0,L (-18)
19,-25,0,0,0,2,26-094,1,8,07/12/2014,1,0.167,6,2,1,2,12,1,3.4,hicksjj01,19:50,1,ATL,5,4,20,0,0,9,DEN,@,L (-12)
19,-25,0,0,0,0,27-131,1,2,05/12/2014,6,1,6,1,1,1,20,1,11.5,hilljo01,21:45,2,BOS,1,13,20,0,2,4,LAL,@,L (-17)
22,-25,0,0,2,3,23-267,0,0,10/12/2014,1,0.143,7,2,1,2,22,1,0.6,hillso01,16:33,0,LAC,0,4,22,0,1,0,IND,0,L (-7)
51,-25,0,0,1,4,31-102,0,1,07/02/2015,3,0.25,12,5,0.833,6,50,1,3.2,jackja01,26:48:00,3,WAS,1,11,50,1,6,4,BRK,@,L (-37)
67,-25,0,0,0,1,21-171,1,1,16/03/2015,2,0.286,7,3,0.75,4,49,1,4.1,kiddgmi01,30:04:00,1,UTA,2,7,65,0,0,2,CHO,@,L (-28)
12,-25,1,0.333,3,2,22-354,0,2,21/11/2014,4,0.5,8,2,1,2,13,1,5.8,knighbr03,25:57:00,0,TOR,3,11,13,0,2,2,MIL,@,L (-42)
30,-25,1,0.143,7,1,26-112,1,8,28/12/2014,9,0.474,19,1,0.5,2,30,1,12.3,loveke01,34:01:00,2,DET,2,20,30,0,2,10,CLE,0,L (-23)
31,-25,1,0.25,4,0,23-130,0,1,27/12/2014,1,0.2,5,0,0,0,20,1,-1.8,marshke01,14:49,0,ATL,0,3,31,0,2,1,MIL,0,L (-5)
42,-25,0,0,1,0,21-344,1,3,19/01/2015,2,0.222,9,1,0.333,3,40,1,-1.2,mcdankj01,21:56,1,WAS,3,5,41,1,2,4,PHI,@,L (-35)
49,-25,1,0.143,7,2,21-359,0,3,05/02/2015,2,0.222,9,0,0,0,48,1,0,mclembe01,24:06:00,0,DAL,2,5,48,0,1,3,SAC,0,L (-23)
6,-25,0,0,0,1,28-119,0,4,12/11/2014,2,0.667,3,2,0.667,3,7,1,6.9,mozgoti01,22:23,3,POR,1,6,7,0,1,7,DEN,0,L (-17)
5,-25,0,0,0,2,27-276,0,1,15/04/2015,5,0.833,6,2,0.333,6,6,1,14,onuakar01,26:03:00,5,OKC,1,12,6,1,0,6,MIN,0,L (-25)
4,-25,1,0.333,3,12,29-183,0,2,05/11/2014,6,0.4,15,2,1,2,5,1,17.1,paulch01,31:04:00,0,GSW,2,15,5,4,2,2,LAC,@,L (-17)
80,-25,0,0,0,2,30-153,0,4,12/04/2015,0,0,2,0,0,0,66,0,-1,perkike01,18:50,0,BOS,3,0,78,0,1,4,CLE,@,L (-39)
78,-25,0,0,0,1,25-030,0,1,04/04/2015,1,0.5,2,0,0,2,76,0,0.5,plumlma01,12:51,1,ATL,1,2,76,0,1,2,BRK,@,L (-32)
31,-25,0,0,0,1,22-151,0,1,30/12/2014,0,0,4,0,0,0,31,0,-2.6,riverau01,21:39,0,PHO,2,0,31,0,0,1,NOP,0,W (+4)
45,-25,1,0.333,3,2,29-051,0,1,23/01/2015,1,0.25,4,0,0,0,44,0,0.5,roberbr01,15:52,0,CLE,2,3,44,0,1,1,CHO,@,L (-39)
82,-25,2,1,2,3,29-130,0,2,12/04/2015,3,0.375,8,3,0.6,5,70,0,9.5,roberbr01,19:46,0,DET,0,11,80,1,0,2,CHO,@,L (-39)
30,-25,2,0.5,4,1,30-239,0,5,27/12/2014,3,0.5,6,0,0,0,28,0,9.1,sefolth01,24:16:00,1,MIL,2,8,30,3,1,6,ATL,@,W (+5)
15,-25,1,0.25,4,4,26-208,0,1,28/11/2014,5,0.556,9,0,0,0,16,0,9,singlky01,26:28:00,0,MIL,2,11,16,0,0,1,DET,0,L (-16)
57,-25,0,0,1,1,26-242,1,1,04/03/2015,1,0.2,5,0,0,2,36,0,-1.6,smithis01,14:38,0,OKC,1,2,56,0,1,1,PHI,@,L (-5)
39,-25,0,0,0,2,28-312,0,3,08/01/2015,3,0.429,7,0,0,0,39,1,3.1,smithja02,22:32,1,HOU,3,6,39,1,2,4,NYK,0,L (-24)
23,-25,1,0.5,2,1,24-099,0,1,13/12/2014,5,0.385,13,0,0,1,23,1,2.8,stephla01,27:28:00,1,BRK,1,11,23,0,2,2,CHO,0,L (-27)
22,-25,0,0,1,6,28-233,0,2,10/12/2014,4,0.364,11,2,1,2,15,1,7.7,stuckro01,31:48:00,0,LAC,0,10,22,1,2,2,IND,0,L (-7)
17,-25,0,0,3,3,29-078,0,5,05/12/2014,0,0,4,0,0,0,18,0,-2.6,teletmi01,19:22,0,ATL,1,0,18,0,3,5,BRK,0,L (-23)
10,-25,2,0.4,5,2,37-063,0,0,17/11/2014,2,0.4,5,2,0.667,3,11,0,4.3,terryja01,17:35,0,MEM,0,8,11,1,3,0,HOU,@,L (-26)
63,-25,0,0,3,2,26-024,0,2,03/03/2015,4,0.308,13,3,0.75,4,52,0,1.3,thomais02,19:45,0,CLE,2,11,61,0,3,2,BOS,@,L (-31)
0,-25,0,0,0,2,26-188,0,2,29/10/2014,7,0.7,10,0,0,0,1,0,11.7,thomala01,31:11:00,1,POR,2,14,1,0,0,3,OKC,@,L (-17)
24,-25,1,0.333,3,4,23-007,0,1,17/12/2014,9,0.5,18,2,1,2,23,0,15.3,waitedi01,26:38:00,2,ATL,3,21,24,0,0,3,CLE,0,L (-29)
27,-25,3,1,3,2,19-303,1,1,23/12/2014,9,0.563,16,6,0.75,8,27,1,19.3,wiggian01,36:47:00,1,CLE,1,27,27,1,3,2,MIN,@,L (-21)
80,-25,0,0,1,4,20-044,0,5,08/04/2015,9,0.409,22,11,0.733,15,78,1,19.1,wiggian01,41:03:00,0,POR,2,29,78,0,0,5,MIN,@,L (-25)
11,-25,0,0,1,1,21-222,0,1,21/11/2014,6,0.75,8,1,0.5,2,12,1,7.9,wroteto01,24:38:00,1,PHO,3,13,12,0,2,2,PHI,0,L (-26)
74,-24,0,0,0,0,21-248,0,3,25/03/2015,2,0.4,5,0,0,0,60,1,2.5,adamsst01,21:30,1,SAS,1,4,72,1,1,4,OKC,@,L (-39)
80,-24,2,1,2,0,29-164,0,5,08/04/2015,5,0.455,11,3,1,3,29,1,8.7,bargnan01,25:31:00,1,IND,2,15,78,0,2,6,NYK,0,L (-16)
77,-24,0,0,0,0,23-137,0,2,08/04/2015,2,0.667,3,1,0.25,4,59,1,3.3,blackta01,17:24,0,DEN,2,5,75,1,0,2,LAL,@,L (-18)
16,-24,0,0,2,4,24-354,1,2,28/11/2014,4,0.286,14,8,1,8,17,1,8.8,bledser01,27:10:00,1,DEN,2,16,17,0,3,3,PHO,@,L (-25)
47,-24,1,0.25,4,7,25-047,1,1,25/01/2015,6,0.545,11,4,0.667,6,46,1,13.2,bledser01,32:21:00,0,LAC,4,17,46,2,4,1,PHO,0,L (-20)
77,-24,0,0,0,5,25-111,0,2,30/03/2015,5,0.455,11,2,0.667,3,74,1,5.9,bledser01,26:18:00,1,POR,2,12,75,1,5,3,PHO,@,L (-23)
7,-24,0,0,0,2,26-350,0,1,10/11/2014,1,0.25,4,0,0,1,8,0,-0.2,booketr01,22:13,1,IND,2,2,8,1,2,2,UTA,@,L (-11)
44,-24,1,0.333,3,3,25-127,1,6,19/01/2015,6,0.375,16,7,0.778,9,40,1,16.3,butleji01,39:31:00,1,CLE,1,20,43,1,0,7,CHI,@,L (-14)
37,-24,2,0.333,6,3,35-233,0,3,11/01/2015,3,0.429,7,0,0,0,33,0,7.3,butlera01,21:59,0,ATL,0,8,37,1,1,3,WAS,@,L (-31)
68,-24,1,0.125,8,3,23-297,0,3,14/03/2015,6,0.462,13,0,0,0,37,1,9.2,canaais01,29:15:00,1,BRK,2,13,66,0,0,4,PHI,0,L (-7)
18,-24,1,0.5,2,6,28-200,0,3,05/12/2014,2,0.222,9,4,1,4,19,1,10,chalmma01,35:31:00,0,MIL,4,9,19,6,3,3,MIA,@,L (-24)
3,-24,3,0.5,6,1,27-179,0,2,05/11/2014,5,0.417,12,0,0,0,4,1,6.3,chandwi01,30:25:00,0,SAC,4,13,4,0,0,2,DEN,@,L (-22)
